0.000000;-5.076323e-01
0.010000;-6.303211e-01
0.020000;-7.035919e-01
0.030000;-7.451884e-01
0.040000;-7.681767e-01
0.050000;-7.803383e-01
0.060000;-7.900907e-01
0.070000;-8.282523e-01
0.080000;-8.385521e-01
0.090000;-7.675510e-01
0.100000;-6.552073e-01
0.110000;-6.145883e-01
0.120000;-6.506091e-01
0.130000;-7.346886e-01
0.140000;-7.658294e-01
0.150000;-7.396906e-01
0.160000;-6.499404e-01
0.170000;-5.917566e-01
0.180000;-5.598184e-01
0.190000;-5.370066e-01
0.200000;-5.243500e-01
0.210000;-5.498680e-01
0.220000;-5.631288e-01
0.230000;-5.469293e-01
0.240000;-5.300982e-01
0.250000;-5.228842e-01
0.260000;-5.286758e-01
0.270000;-5.631383e-01
0.280000;-5.709497e-01
0.290000;-5.783910e-01
0.300000;-6.235915e-01
0.310000;-6.544003e-01
0.320000;-6.413004e-01
0.330000;-6.062564e-01
0.340000;-5.966593e-01
0.350000;-5.741791e-01
0.360000;-4.286428e-01
0.370000;-2.479584e-01
0.380000;-1.320515e-01
0.390000;-1.168049e-01
0.400000;-1.165546e-01
0.410000;3.767790e-02
0.420000;1.666178e-01
0.430000;1.440802e-01
0.440000;9.936979e-02
0.450000;7.886575e-02
0.460000;1.212984e-02
0.470000;-4.207672e-02
0.480000;-1.117257e-01
0.490000;-1.628353e-01
0.500000;-1.927208e-01
0.510000;-2.133941e-01
0.520000;-2.226208e-01
0.530000;-2.292906e-01
0.540000;-2.116561e-01
0.550000;-2.109526e-01
0.560000;-2.750579e-01
0.570000;-3.586021e-01
0.580000;-4.399487e-01
0.590000;-4.627996e-01
0.600000;-4.560139e-01
0.610000;-4.706396e-01
0.620000;-4.791851e-01
0.630000;-4.731163e-01
0.640000;-4.995691e-01
0.650000;-5.549066e-01
0.660000;-6.404973e-01
0.670000;-6.916468e-01
0.680000;-7.057055e-01
0.690000;-6.680807e-01
0.700000;-6.271979e-01
0.710000;-5.707228e-01
0.720000;-4.868552e-01
0.730000;-4.366858e-01
0.740000;-4.164852e-01
0.750000;-4.407181e-01
0.760000;-5.046690e-01
0.770000;-6.037181e-01
0.780000;-6.773657e-01
0.790000;-7.204432e-01
0.800000;-7.248986e-01
0.810000;-7.144087e-01
0.820000;-7.235752e-01
0.830000;-7.414702e-01
0.840000;-7.559802e-01
0.850000;-7.860483e-01
0.860000;-7.993683e-01
0.870000;-7.952546e-01
0.880000;-7.863459e-01
0.890000;-7.920656e-01
0.900000;-8.119601e-01
0.910000;-8.301706e-01
0.920000;-8.491545e-01
0.930000;-8.669302e-01
0.940000;-8.864005e-01
0.950000;-9.004007e-01
0.960000;-9.306892e-01
0.970000;-9.766849e-01
0.980000;-9.980222e-01
0.990000;-9.640503e-01
1.000000;-9.119197e-01
1.010000;-8.803793e-01
1.020000;-8.762691e-01
1.030000;-8.774719e-01
1.040000;-8.522082e-01
1.050000;-8.386097e-01
1.060000;-8.435022e-01
1.070000;-8.475006e-01
1.080000;-8.654330e-01
1.090000;-9.117754e-01
1.100000;-9.664539e-01
1.110000;-9.720982e-01
1.120000;-9.208037e-01
1.130000;-8.859042e-01
1.140000;-8.858602e-01
1.150000;-8.546081e-01
1.160000;-8.357697e-01
1.170000;-8.344423e-01
1.180000;-8.101326e-01
1.190000;-8.159800e-01
1.200000;-8.890522e-01
1.210000;-9.473519e-01
1.220000;-9.272770e-01
1.230000;-9.221422e-01
1.240000;-9.594618e-01
1.250000;-9.684153e-01
1.260000;-9.306800e-01
1.270000;-9.283207e-01
1.280000;-9.387623e-01
1.290000;-8.914711e-01
1.300000;-9.057204e-01
1.310000;-9.987163e-01
1.320000;-1.046386e+00
1.330000;-1.008055e+00
1.340000;-9.650784e-01
1.350000;-9.221604e-01
1.360000;-8.684512e-01
1.370000;-8.525403e-01
1.380000;-8.514005e-01
1.390000;-8.354782e-01
1.400000;-8.184987e-01
1.410000;-8.105852e-01
1.420000;-7.811231e-01
1.430000;-7.303938e-01
1.440000;-6.833081e-01
1.450000;-7.081315e-01
1.460000;-7.317676e-01
1.470000;-6.606433e-01
1.480000;-5.434484e-01
1.490000;-5.351846e-01
1.500000;-5.595978e-01
1.510000;-5.224722e-01
1.520000;-5.441648e-01
1.530000;-5.303228e-01
1.540000;-5.290180e-01
1.550000;-5.580671e-01
1.560000;-5.964643e-01
1.570000;-6.206163e-01
1.580000;-6.610631e-01
1.590000;-6.980722e-01
1.600000;-7.042000e-01
1.610000;-7.076873e-01
1.620000;-7.284906e-01
1.630000;-7.314470e-01
1.640000;-7.501610e-01
1.650000;-7.994199e-01
1.660000;-8.125311e-01
1.670000;-8.292553e-01
1.680000;-8.511219e-01
1.690000;-8.725308e-01
1.700000;-8.744799e-01
1.710000;-8.242984e-01
1.720000;-7.268904e-01
1.730000;-6.434960e-01
1.740000;-5.963065e-01
1.750000;-5.437891e-01
1.760000;-5.019775e-01
1.770000;-5.015739e-01
1.780000;-4.807640e-01
1.790000;-3.522838e-01
1.800000;-1.157374e-01
1.810000;9.144519e-02
1.820000;1.728288e-01
1.830000;1.937141e-01
1.840000;3.171057e-01
1.850000;4.507282e-01
1.860000;4.833950e-01
1.870000;4.563990e-01
1.880000;4.782455e-01
1.890000;5.420312e-01
1.900000;6.031963e-01
1.910000;6.421911e-01
1.920000;6.408775e-01
1.930000;6.132762e-01
1.940000;6.091717e-01
1.950000;6.561914e-01
1.960000;7.631618e-01
1.970000;8.631886e-01
1.980000;8.835601e-01
1.990000;8.904741e-01
2.000000;9.090744e-01
2.010000;9.839312e-01
2.020000;1.046297e+00
2.030000;1.085315e+00
2.040000;1.048833e+00
2.050000;1.119474e+00
2.060000;1.176804e+00
2.070000;1.137365e+00
2.080000;1.075925e+00
2.090000;1.034381e+00
2.100000;1.088927e+00
2.110000;1.138654e+00
2.120000;1.066321e+00
2.130000;1.008691e+00
2.140000;1.020743e+00
2.150000;1.130048e+00
2.160000;1.151326e+00
2.170000;1.094468e+00
2.180000;9.919425e-01
2.190000;8.850105e-01
2.200000;8.065640e-01
2.210000;7.557725e-01
2.220000;7.766752e-01
2.230000;7.245559e-01
2.240000;5.749671e-01
2.250000;4.124232e-01
2.260000;1.991128e-01
2.270000;3.341242e-02
2.280000;-2.149326e-02
2.290000;-3.663734e-02
2.300000;6.864885e-02
2.310000;1.875947e-01
2.320000;1.555233e-01
2.330000;9.494996e-02
2.340000;1.175481e-01
2.350000;1.743336e-01
2.360000;3.447295e-01
2.370000;5.098047e-01
2.380000;7.777807e-01
2.390000;1.088190e+00
2.400000;1.329178e+00
2.410000;1.439367e+00
2.420000;1.368465e+00
2.430000;1.321647e+00
2.440000;1.358763e+00
2.450000;1.467716e+00
2.460000;1.405326e+00
2.470000;1.226615e+00
2.480000;1.066795e+00
2.490000;9.733478e-01
2.500000;9.164699e-01
2.510000;9.718171e-01
2.520000;1.000942e+00
2.530000;1.039881e+00
2.540000;1.087330e+00
2.550000;1.127268e+00
2.560000;1.139120e+00
2.570000;1.130560e+00
2.580000;1.061777e+00
2.590000;1.003632e+00
2.600000;8.791146e-01
2.610000;8.124462e-01
2.620000;9.150441e-01
2.630000;1.015936e+00
2.640000;1.003358e+00
2.650000;1.025639e+00
2.660000;1.062367e+00
2.670000;1.111230e+00
2.680000;1.119439e+00
2.690000;1.039330e+00
2.700000;8.515079e-01
2.710000;7.188134e-01
2.720000;6.058679e-01
2.730000;5.207808e-01
2.740000;4.471191e-01
2.750000;3.988541e-01
2.760000;3.195052e-01
2.770000;2.151116e-01
2.780000;1.471837e-01
2.790000;3.090928e-01
2.800000;6.544849e-01
2.810000;8.547894e-01
2.820000;9.512210e-01
2.830000;1.044483e+00
2.840000;1.046469e+00
2.850000;1.053254e+00
2.860000;1.158997e+00
2.870000;1.205269e+00
2.880000;1.107047e+00
2.890000;1.017901e+00
2.900000;1.003348e+00
2.910000;9.815862e-01
2.920000;9.055868e-01
2.930000;8.572583e-01
2.940000;8.488266e-01
2.950000;9.205725e-01
2.960000;9.411612e-01
2.970000;9.677292e-01
2.980000;1.169872e+00
2.990000;1.352789e+00
3.000000;1.361054e+00
3.010000;1.403403e+00
3.020000;1.433942e+00
3.030000;1.332112e+00
3.040000;1.377895e+00
3.050000;1.503735e+00
3.060000;1.530497e+00
3.070000;1.448236e+00
3.080000;1.388951e+00
3.090000;1.363186e+00
3.100000;1.273552e+00
3.110000;1.215335e+00
3.120000;1.097705e+00
3.130000;1.040085e+00
3.140000;1.034165e+00
3.150000;1.044869e+00
3.160000;1.038133e+00
3.170000;1.042568e+00
3.180000;1.039088e+00
3.190000;1.025082e+00
3.200000;9.997699e-01
3.210000;1.061746e+00
3.220000;1.028316e+00
3.230000;9.610775e-01
3.240000;9.024283e-01
3.250000;8.873484e-01
3.260000;8.421983e-01
3.270000;8.263110e-01
3.280000;7.810768e-01
3.290000;6.757938e-01
3.300000;6.196861e-01
3.310000;6.354421e-01
3.320000;6.642306e-01
3.330000;7.651719e-01
3.340000;8.151354e-01
3.350000;7.760152e-01
3.360000;7.317253e-01
3.370000;7.013032e-01
3.380000;6.938670e-01
3.390000;7.758644e-01
3.400000;9.226511e-01
